col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
51,51,51,255,13,13,13,255,0
33,33,33,255,37,37,37,255,0
70,70,70,255,36,36,36,255,0
104,104,104,255,35,35,35,255,0
52,52,52,255,84,84,84,255,0
33,33,33,255,50,50,50,255,0
59,59,59,255,37,37,37,255,0
32,32,32,255,67,67,67,255,0
34,34,34,255,36,36,36,255,0
33,33,33,255,37,37,37,255,0
37,37,37,255,63,63,63,255,0
44,44,44,255,74,74,74,255,0
39,39,39,255,55,55,55,255,0
38,38,38,255,63,63,63,255,0
37,37,37,255,36,36,36,255,0
130,130,130,255,159,159,159,255,0
48,48,48,255,37,37,37,255,0
36,36,36,255,66,66,66,255,0
34,34,34,255,91,91,91,255,0
102,102,102,255,34,34,34,255,0
38,38,38,255,42,42,42,255,0
35,35,35,255,133,133,133,255,0
28,28,28,255,55,55,55,255,0
63,63,63,255,43,43,43,255,0
33,33,33,255,40,40,40,255,0
39,39,39,255,51,51,51,255,0
113,113,113,255,34,34,34,255,0
71,71,71,255,34,34,34,255,0
88,88,88,255,136,136,136,255,0
34,34,34,255,37,37,37,255,0
36,36,36,255,41,41,41,255,0
34,34,34,255,34,34,34,255,0
39,39,39,255,34,34,34,255,0
40,40,40,255,47,47,47,255,0
41,41,41,255,33,33,33,255,0
32,32,32,255,39,39,39,255,0
48,48,48,255,38,38,38,255,0
33,33,33,255,39,39,39,255,0
34,34,34,255,136,136,136,255,0
39,39,39,255,97,97,97,255,0
33,33,33,255,36,36,36,255,0
41,41,41,255,38,38,38,255,0
81,81,81,255,37,37,37,255,0
78,78,78,255,36,36,36,255,0
36,36,36,255,32,32,32,255,0
56,56,56,255,24,24,24,255,0
123,123,123,255,34,34,34,255,0
33,33,33,255,39,39,39,255,0
33,33,33,255,126,126,126,255,0
35,35,35,255,36,36,36,255,0
38,38,38,255,38,38,38,255,0
34,34,34,255,145,145,145,255,0
33,33,33,255,37,37,37,255,0
38,38,38,255,171,171,171,255,0
33,33,33,255,35,35,35,255,0
33,33,33,255,80,80,80,255,0
75,75,75,255,39,39,39,255,0
36,36,36,255,39,39,39,255,0
52,52,52,255,36,36,36,255,0
41,41,41,255,163,163,163,255,0
33,33,33,255,31,31,31,255,0
40,40,40,255,41,41,41,255,0
32,32,32,255,36,36,36,255,0
57,57,57,255,83,83,83,255,0
104,104,104,255,38,38,38,255,0
39,39,39,255,36,36,36,255,0
58,58,58,255,42,42,42,255,0
46,46,46,255,165,165,165,255,0
36,36,36,255,103,103,103,255,0
32,32,32,255,32,32,32,255,0
46,46,46,255,36,36,36,255,0
34,34,34,255,122,122,122,255,0
36,36,36,255,40,40,40,255,0
30,30,30,255,23,23,23,255,0
48,48,48,255,45,45,45,255,0
34,34,34,255,131,131,131,255,0
37,37,37,255,111,111,111,255,0
33,33,33,255,18,18,18,255,0
63,63,63,255,37,37,37,255,0
52,52,52,255,37,37,37,255,0
32,32,32,255,66,66,66,255,0
31,31,31,255,113,113,113,255,0
33,33,33,255,36,36,36,255,0
33,33,33,255,54,54,54,255,0
49,49,49,255,38,38,38,255,0
30,30,30,255,95,95,95,255,0
77,77,77,255,41,41,41,255,0
72,72,72,255,39,39,39,255,0
34,34,34,255,31,31,31,255,0
34,34,34,255,42,42,42,255,0
77,77,77,255,43,43,43,255,0
115,115,115,255,33,33,33,255,0
106,106,106,255,144,144,144,255,0
40,40,40,255,37,37,37,255,0
59,59,59,255,37,37,37,255,0
47,47,47,255,38,38,38,255,0
32,32,32,255,36,36,36,255,0
53,53,53,255,123,123,123,255,0
33,33,33,255,139,139,139,255,0
105,105,105,255,31,31,31,255,0
104,104,104,255,33,33,33,255,0
34,34,34,255,37,37,37,255,0
31,31,31,255,38,38,38,255,0
39,39,39,255,40,40,40,255,0
32,32,32,255,125,125,125,255,0
35,35,35,255,36,36,36,255,0
35,35,35,255,34,34,34,255,0
127,127,127,255,174,174,174,255,0
114,114,114,255,139,139,139,255,0
80,80,80,255,34,34,34,255,0
41,41,41,255,45,45,45,255,0
54,54,54,255,165,165,165,255,0
33,33,33,255,139,139,139,255,0
103,103,103,255,37,37,37,255,0
34,34,34,255,70,70,70,255,0
62,62,62,255,36,36,36,255,0
31,31,31,255,38,38,38,255,0
104,104,104,255,24,24,24,255,0
136,136,136,255,31,31,31,255,0
31,31,31,255,36,36,36,255,0
33,33,33,255,36,36,36,255,0
33,33,33,255,35,35,35,255,0
40,40,40,255,39,39,39,255,0
41,41,41,255,156,156,156,255,0
32,32,32,255,36,36,36,255,0
33,33,33,255,40,40,40,255,0
33,33,33,255,176,176,176,255,0
65,65,65,255,97,97,97,255,0
41,41,41,255,36,36,36,255,0
40,40,40,255,53,53,53,255,0
100,100,100,255,33,33,33,255,0
31,31,31,255,75,75,75,255,0
33,33,33,255,31,31,31,255,0
41,41,41,255,35,35,35,255,0
46,46,46,255,38,38,38,255,0
92,92,92,255,32,32,32,255,0
32,32,32,255,31,31,31,255,0
38,38,38,255,97,97,97,255,0
36,36,36,255,75,75,75,255,0
30,30,30,255,72,72,72,255,0
47,47,47,255,32,32,32,255,0
36,36,36,255,75,75,75,255,0
34,34,34,255,37,37,37,255,0
101,101,101,255,28,28,28,255,0
107,107,107,255,102,102,102,255,0
35,35,35,255,47,47,47,255,0
33,33,33,255,81,81,81,255,0
42,42,42,255,104,104,104,255,0
33,33,33,255,51,51,51,255,0
68,68,68,255,34,34,34,255,0
39,39,39,255,107,107,107,255,0
37,37,37,255,129,129,129,255,0
36,36,36,255,39,39,39,255,0
43,43,43,255,38,38,38,255,0
32,32,32,255,47,47,47,255,0
45,45,45,255,111,111,111,255,0
44,44,44,255,34,34,34,255,0
33,33,33,255,59,59,59,255,0
79,79,79,255,35,35,35,255,0
30,30,30,255,84,84,84,255,0
106,106,106,255,38,38,38,255,0
77,77,77,255,32,32,32,255,0
30,30,30,255,33,33,33,255,0
99,99,99,255,151,151,151,255,0
31,31,31,255,54,54,54,255,0
78,78,78,255,39,39,39,255,0
49,49,49,255,29,29,29,255,0
47,47,47,255,28,28,28,255,0
111,111,111,255,40,40,40,255,0
53,53,53,255,50,50,50,255,0
34,34,34,255,109,109,109,255,0
52,52,52,255,35,35,35,255,0
35,35,35,255,116,116,116,255,0
33,33,33,255,39,39,39,255,0
36,36,36,255,128,128,128,255,0
38,38,38,255,90,90,90,255,0
44,44,44,255,34,34,34,255,0
34,34,34,255,55,55,55,255,0
41,41,41,255,44,44,44,255,0
34,34,34,255,125,125,125,255,0
86,86,86,255,57,57,57,255,0
127,127,127,255,40,40,40,255,0
32,32,32,255,47,47,47,255,0
43,43,43,255,62,62,62,255,0
33,33,33,255,38,38,38,255,0
32,32,32,255,35,35,35,255,0
36,36,36,255,35,35,35,255,0
43,43,43,255,166,166,166,255,0
120,120,120,255,38,38,38,255,0
36,36,36,255,36,36,36,255,0
20,20,20,255,92,92,92,255,0
52,52,52,255,155,155,155,255,0
39,39,39,255,67,67,67,255,0
70,70,70,255,36,36,36,255,0
37,37,37,255,34,34,34,255,0
31,31,31,255,38,38,38,255,0
106,106,106,255,36,36,36,255,0
83,83,83,255,135,135,135,255,0
127,127,127,255,31,31,31,255,0
33,33,33,255,21,21,21,255,0
34,34,34,255,98,98,98,255,0
30,30,30,255,34,34,34,255,0
61,61,61,255,25,25,25,255,0
34,34,34,255,38,38,38,255,0
32,32,32,255,64,64,64,255,0
60,60,60,255,37,37,37,255,0
48,48,48,255,40,40,40,255,0
38,38,38,255,31,31,31,255,0
115,115,115,255,25,25,25,255,0
37,37,37,255,64,64,64,255,0
40,40,40,255,36,36,36,255,0
64,64,64,255,36,36,36,255,0
91,91,91,255,36,36,36,255,0
31,31,31,255,34,34,34,255,0
75,75,75,255,125,125,125,255,0
58,58,58,255,37,37,37,255,0
34,34,34,255,36,36,36,255,0
115,115,115,255,168,168,168,255,0
31,31,31,255,35,35,35,255,0
36,36,36,255,91,91,91,255,0
59,59,59,255,115,115,115,255,0
88,88,88,255,32,32,32,255,0
33,33,33,255,41,41,41,255,0
77,77,77,255,158,158,158,255,0
33,33,33,255,37,37,37,255,0
36,36,36,255,31,31,31,255,0
42,42,42,255,34,34,34,255,0
42,42,42,255,37,37,37,255,0
41,41,41,255,35,35,35,255,0
32,32,32,255,39,39,39,255,0
96,96,96,255,39,39,39,255,0
34,34,34,255,38,38,38,255,0
33,33,33,255,36,36,36,255,0
91,91,91,255,34,34,34,255,0
36,36,36,255,47,47,47,255,0
34,34,34,255,35,35,35,255,0
33,33,33,255,109,109,109,255,0
122,122,122,255,53,53,53,255,0
31,31,31,255,40,40,40,255,0
34,34,34,255,34,34,34,255,0
128,128,128,255,163,163,163,255,0
64,64,64,255,35,35,35,255,0
53,53,53,255,94,94,94,255,0
32,32,32,255,35,35,35,255,0
51,51,51,255,37,37,37,255,0
42,42,42,255,36,36,36,255,0
33,33,33,255,45,45,45,255,0
33,33,33,255,195,195,195,255,0
38,38,38,255,59,59,59,255,0
34,34,34,255,30,30,30,255,0
36,36,36,255,34,34,34,255,0
69,69,69,255,45,45,45,255,0
32,32,32,255,37,37,37,255,0
29,29,29,255,31,31,31,255,0
73,73,73,255,28,28,28,255,0
37,37,37,255,37,37,37,255,0
38,38,38,255,139,139,139,255,0
34,34,34,255,33,33,33,255,0
69,69,69,255,34,34,34,255,0
34,34,34,255,38,38,38,255,0
37,37,37,255,36,36,36,255,0
32,32,32,255,37,37,37,255,0
47,47,47,255,50,50,50,255,0
36,36,36,255,40,40,40,255,0
34,34,34,255,42,42,42,255,0
34,34,34,255,34,34,34,255,0
33,33,33,255,37,37,37,255,0
32,32,32,255,34,34,34,255,0
38,38,38,255,142,142,142,255,0
31,31,31,255,61,61,61,255,0
57,57,57,255,34,34,34,255,0
28,28,28,255,162,162,162,255,0
32,32,32,255,34,34,34,255,0
73,73,73,255,100,100,100,255,0
39,39,39,255,166,166,166,255,0
84,84,84,255,36,36,36,255,0
33,33,33,255,90,90,90,255,0
30,30,30,255,34,34,34,255,0
123,123,123,255,127,127,127,255,0
33,33,33,255,141,141,141,255,0
32,32,32,255,38,38,38,255,0
31,31,31,255,162,162,162,255,0
36,36,36,255,35,35,35,255,0
120,120,120,255,40,40,40,255,0
35,35,35,255,100,100,100,255,0
30,30,30,255,31,31,31,255,0
33,33,33,255,40,40,40,255,0
57,57,57,255,93,93,93,255,0
24,24,24,255,34,34,34,255,0
31,31,31,255,59,59,59,255,0
44,44,44,255,162,162,162,255,0
34,34,34,255,75,75,75,255,0
31,31,31,255,95,95,95,255,0
51,51,51,255,7,7,7,255,0
142,142,142,255,101,101,101,255,0
51,51,51,255,132,132,132,255,0
31,31,31,255,148,148,148,255,0
52,52,52,255,129,129,129,255,0
32,32,32,255,25,25,25,255,0
80,80,80,255,37,37,37,255,0
85,85,85,255,38,38,38,255,0
83,83,83,255,40,40,40,255,0
33,33,33,255,31,31,31,255,0
66,66,66,255,43,43,43,255,0
56,56,56,255,36,36,36,255,0
53,53,53,255,26,26,26,255,0
37,37,37,255,42,42,42,255,0
33,33,33,255,35,35,35,255,0
42,42,42,255,142,142,142,255,0
43,43,43,255,100,100,100,255,0
39,39,39,255,33,33,33,255,0
36,36,36,255,35,35,35,255,0
35,35,35,255,59,59,59,255,0
30,30,30,255,123,123,123,255,0
38,38,38,255,85,85,85,255,0
36,36,36,255,98,98,98,255,0
31,31,31,255,35,35,35,255,0
34,34,34,255,39,39,39,255,0
50,50,50,255,155,155,155,255,0
123,123,123,255,27,27,27,255,0
31,31,31,255,30,30,30,255,0
31,31,31,255,34,34,34,255,0
30,30,30,255,36,36,36,255,0
32,32,32,255,146,146,146,255,0
32,32,32,255,59,59,59,255,0
115,115,115,255,38,38,38,255,0
47,47,47,255,42,42,42,255,0
36,36,36,255,54,54,54,255,0
37,37,37,255,140,140,140,255,0
34,34,34,255,33,33,33,255,0
36,36,36,255,36,36,36,255,0
48,48,48,255,90,90,90,255,0
33,33,33,255,37,37,37,255,0
49,49,49,255,113,113,113,255,0
30,30,30,255,37,37,37,255,0
38,38,38,255,58,58,58,255,0
31,31,31,255,137,137,137,255,0
108,108,108,255,158,158,158,255,0
33,33,33,255,80,80,80,255,0
32,32,32,255,44,44,44,255,0
33,33,33,255,59,59,59,255,0
65,65,65,255,22,22,22,255,0
47,47,47,255,40,40,40,255,0
33,33,33,255,38,38,38,255,0
32,32,32,255,30,30,30,255,0
44,44,44,255,40,40,40,255,0
32,32,32,255,80,80,80,255,0
63,63,63,255,39,39,39,255,0
34,34,34,255,80,80,80,255,0
42,42,42,255,38,38,38,255,0
44,44,44,255,52,52,52,255,0
36,36,36,255,38,38,38,255,0
86,86,86,255,37,37,37,255,0
39,39,39,255,37,37,37,255,0
42,42,42,255,42,42,42,255,0
78,78,78,255,77,77,77,255,0
92,92,92,255,160,160,160,255,0
31,31,31,255,55,55,55,255,0
33,33,33,255,168,168,168,255,0
48,48,48,255,153,153,153,255,0
58,58,58,255,20,20,20,255,0
109,109,109,255,155,155,155,255,0
38,38,38,255,91,91,91,255,0
32,32,32,255,33,33,33,255,0
38,38,38,255,68,68,68,255,0
87,87,87,255,165,165,165,255,0
55,55,55,255,32,32,32,255,0
26,26,26,255,112,112,112,255,0
33,33,33,255,98,98,98,255,0
33,33,33,255,37,37,37,255,0
34,34,34,255,75,75,75,255,0
62,62,62,255,33,33,33,255,0
34,34,34,255,192,192,192,255,0
131,131,131,255,37,37,37,255,0
70,70,70,255,88,88,88,255,0
33,33,33,255,30,30,30,255,0
31,31,31,255,86,86,86,255,0
33,33,33,255,30,30,30,255,0
36,36,36,255,137,137,137,255,0
39,39,39,255,160,160,160,255,0
55,55,55,255,33,33,33,255,0
33,33,33,255,25,25,25,255,0
31,31,31,255,42,42,42,255,0
48,48,48,255,101,101,101,255,0
46,46,46,255,36,36,36,255,0
34,34,34,255,117,117,117,255,0
45,45,45,255,101,101,101,255,0
63,63,63,255,29,29,29,255,0
34,34,34,255,128,128,128,255,0
36,36,36,255,114,114,114,255,0
99,99,99,255,163,163,163,255,0
32,32,32,255,46,46,46,255,0
39,39,39,255,63,63,63,255,0
40,40,40,255,39,39,39,255,0
97,97,97,255,39,39,39,255,0
35,35,35,255,30,30,30,255,0
69,69,69,255,40,40,40,255,0
45,45,45,255,47,47,47,255,0
38,38,38,255,48,48,48,255,0
32,32,32,255,37,37,37,255,0
29,29,29,255,39,39,39,255,0
36,36,36,255,77,77,77,255,0
114,114,114,255,36,36,36,255,0
121,121,121,255,34,34,34,255,0
91,91,91,255,134,134,134,255,0
37,37,37,255,94,94,94,255,0
102,102,102,255,88,88,88,255,0
36,36,36,255,38,38,38,255,0
35,35,35,255,66,66,66,255,0
59,59,59,255,110,110,110,255,0
41,41,41,255,47,47,47,255,0
33,33,33,255,35,35,35,255,0
87,87,87,255,33,33,33,255,0
41,41,41,255,37,37,37,255,0
41,41,41,255,67,67,67,255,0
69,69,69,255,34,34,34,255,0
30,30,30,255,46,46,46,255,0
34,34,34,255,133,133,133,255,0
76,76,76,255,34,34,34,255,0
37,37,37,255,40,40,40,255,0
41,41,41,255,118,118,118,255,0
117,117,117,255,180,180,180,255,0
34,34,34,255,182,182,182,255,0
40,40,40,255,38,38,38,255,0
35,35,35,255,37,37,37,255,0
84,84,84,255,47,47,47,255,0
72,72,72,255,132,132,132,255,0
73,73,73,255,36,36,36,255,0
35,35,35,255,66,66,66,255,0
103,103,103,255,36,36,36,255,0
33,33,33,255,145,145,145,255,0
112,112,112,255,140,140,140,255,0
97,97,97,255,33,33,33,255,0
33,33,33,255,33,33,33,255,0
71,71,71,255,36,36,36,255,0
41,41,41,255,166,166,166,255,0
49,49,49,255,122,122,122,255,0
31,31,31,255,76,76,76,255,0
33,33,33,255,37,37,37,255,0
45,45,45,255,36,36,36,255,0
40,40,40,255,92,92,92,255,0
55,55,55,255,36,36,36,255,0
35,35,35,255,181,181,181,255,0
33,33,33,255,130,130,130,255,0
35,35,35,255,30,30,30,255,0
33,33,33,255,138,138,138,255,0
77,77,77,255,164,164,164,255,0
32,32,32,255,31,31,31,255,0
87,87,87,255,21,21,21,255,0
33,33,33,255,135,135,135,255,0
71,71,71,255,66,66,66,255,0
32,32,32,255,93,93,93,255,0
38,38,38,255,41,41,41,255,0
50,50,50,255,37,37,37,255,0
55,55,55,255,26,26,26,255,0
32,32,32,255,88,88,88,255,0
38,38,38,255,34,34,34,255,0
65,65,65,255,37,37,37,255,0
37,37,37,255,47,47,47,255,0
110,110,110,255,58,58,58,255,0
35,35,35,255,39,39,39,255,0
105,105,105,255,122,122,122,255,0
34,34,34,255,34,34,34,255,0
36,36,36,255,41,41,41,255,0
52,52,52,255,38,38,38,255,0
34,34,34,255,38,38,38,255,0
33,33,33,255,33,33,33,255,0
33,33,33,255,40,40,40,255,0
33,33,33,255,33,33,33,255,0
31,31,31,255,176,176,176,255,0
121,121,121,255,122,122,122,255,0
56,56,56,255,38,38,38,255,0
47,47,47,255,89,89,89,255,0
37,37,37,255,180,180,180,255,0
117,117,117,255,94,94,94,255,0
33,33,33,255,35,35,35,255,0
75,75,75,255,151,151,151,255,0
36,36,36,255,50,50,50,255,0
35,35,35,255,39,39,39,255,0
36,36,36,255,32,32,32,255,0
34,34,34,255,34,34,34,255,0
32,32,32,255,39,39,39,255,0
69,69,69,255,37,37,37,255,0
38,38,38,255,33,33,33,255,0
41,41,41,255,61,61,61,255,0
80,80,80,255,39,39,39,255,0
75,75,75,255,41,41,41,255,0
34,34,34,255,36,36,36,255,0
44,44,44,255,72,72,72,255,0
28,28,28,255,80,80,80,255,0
81,81,81,255,160,160,160,255,0
108,108,108,255,33,33,33,255,0
36,36,36,255,141,141,141,255,0
79,79,79,255,39,39,39,255,0
33,33,33,255,34,34,34,255,0
70,70,70,255,129,129,129,255,0
74,74,74,255,31,31,31,255,0
42,42,42,255,147,147,147,255,0
35,35,35,255,29,29,29,255,0
68,68,68,255,108,108,108,255,0
52,52,52,255,152,152,152,255,0
38,38,38,255,93,93,93,255,0
34,34,34,255,35,35,35,255,0
34,34,34,255,42,42,42,255,0
102,102,102,255,40,40,40,255,0
96,96,96,255,74,74,74,255,0
110,110,110,255,37,37,37,255,0
52,52,52,255,39,39,39,255,0
46,46,46,255,38,38,38,255,0
36,36,36,255,85,85,85,255,0
31,31,31,255,27,27,27,255,0
107,107,107,255,146,146,146,255,0
33,33,33,255,34,34,34,255,0
38,38,38,255,35,35,35,255,0
34,34,34,255,106,106,106,255,0
43,43,43,255,66,66,66,255,0
41,41,41,255,143,143,143,255,0
114,114,114,255,105,105,105,255,0
33,33,33,255,150,150,150,255,0
39,39,39,255,136,136,136,255,0
71,71,71,255,36,36,36,255,0
80,80,80,255,33,33,33,255,0
38,38,38,255,35,35,35,255,0
33,33,33,255,46,46,46,255,0
43,43,43,255,24,24,24,255,0
38,38,38,255,39,39,39,255,0
50,50,50,255,50,50,50,255,0
47,47,47,255,72,72,72,255,0
58,58,58,255,149,149,149,255,0
45,45,45,255,37,37,37,255,0
50,50,50,255,27,27,27,255,0
55,55,55,255,68,68,68,255,0
33,33,33,255,38,38,38,255,0
45,45,45,255,34,34,34,255,0
42,42,42,255,36,36,36,255,0
40,40,40,255,36,36,36,255,0
31,31,31,255,25,25,25,255,0
33,33,33,255,128,128,128,255,0
34,34,34,255,172,172,172,255,0
31,31,31,255,160,160,160,255,0
87,87,87,255,35,35,35,255,0
48,48,48,255,35,35,35,255,0
55,55,55,255,59,59,59,255,0
64,64,64,255,35,35,35,255,0
40,40,40,255,33,33,33,255,0
105,105,105,255,38,38,38,255,0
37,37,37,255,35,35,35,255,0
52,52,52,255,99,99,99,255,0
34,34,34,255,92,92,92,255,0
37,37,37,255,38,38,38,255,0
59,59,59,255,39,39,39,255,0
36,36,36,255,35,35,35,255,0
35,35,35,255,90,90,90,255,0
39,39,39,255,36,36,36,255,0
34,34,34,255,36,36,36,255,0
31,31,31,255,33,33,33,255,0
51,51,51,255,39,39,39,255,0
32,32,32,255,31,31,31,255,0
35,35,35,255,31,31,31,255,0
39,39,39,255,51,51,51,255,0
33,33,33,255,82,82,82,255,0
34,34,34,255,119,119,119,255,0
46,46,46,255,34,34,34,255,0
47,47,47,255,36,36,36,255,0
127,127,127,255,40,40,40,255,0
33,33,33,255,28,28,28,255,0
31,31,31,255,199,199,199,255,0
33,33,33,255,32,32,32,255,0
101,101,101,255,35,35,35,255,0
48,48,48,255,39,39,39,255,0
47,47,47,255,129,129,129,255,0
38,38,38,255,114,114,114,255,0
33,33,33,255,62,62,62,255,0
46,46,46,255,38,38,38,255,0
69,69,69,255,36,36,36,255,0
37,37,37,255,34,34,34,255,0
36,36,36,255,38,38,38,255,0
95,95,95,255,35,35,35,255,0
48,48,48,255,51,51,51,255,0
31,31,31,255,165,165,165,255,0
35,35,35,255,35,35,35,255,0
113,113,113,255,46,46,46,255,0
30,30,30,255,34,34,34,255,0
37,37,37,255,34,34,34,255,0
36,36,36,255,157,157,157,255,0
42,42,42,255,148,148,148,255,0
36,36,36,255,83,83,83,255,0
36,36,36,255,166,166,166,255,0
33,33,33,255,22,22,22,255,0
32,32,32,255,128,128,128,255,0
34,34,34,255,31,31,31,255,0
81,81,81,255,92,92,92,255,0
112,112,112,255,41,41,41,255,0
33,33,33,255,36,36,36,255,0
55,55,55,255,125,125,125,255,0
31,31,31,255,56,56,56,255,0
66,66,66,255,192,192,192,255,0
46,46,46,255,130,130,130,255,0
32,32,32,255,36,36,36,255,0
34,34,34,255,34,34,34,255,0
34,34,34,255,167,167,167,255,0
32,32,32,255,49,49,49,255,0
42,42,42,255,160,160,160,255,0
37,37,37,255,34,34,34,255,0
86,86,86,255,35,35,35,255,0
77,77,77,255,72,72,72,255,0
74,74,74,255,181,181,181,255,0
33,33,33,255,35,35,35,255,0
34,34,34,255,167,167,167,255,0
33,33,33,255,32,32,32,255,0
32,32,32,255,34,34,34,255,0
70,70,70,255,66,66,66,255,0
32,32,32,255,37,37,37,255,0
34,34,34,255,31,31,31,255,0
42,42,42,255,36,36,36,255,0
32,32,32,255,38,38,38,255,0
38,38,38,255,31,31,31,255,0
34,34,34,255,60,60,60,255,0
35,35,35,255,39,39,39,255,0
44,44,44,255,38,38,38,255,0
73,73,73,255,34,34,34,255,0
35,35,35,255,105,105,105,255,0
32,32,32,255,41,41,41,255,0
36,36,36,255,90,90,90,255,0
50,50,50,255,33,33,33,255,0
33,33,33,255,122,122,122,255,0
31,31,31,255,35,35,35,255,0
37,37,37,255,39,39,39,255,0
36,36,36,255,54,54,54,255,0
47,47,47,255,35,35,35,255,0
57,57,57,255,65,65,65,255,0
36,36,36,255,37,37,37,255,0
34,34,34,255,64,64,64,255,0
42,42,42,255,34,34,34,255,0
73,73,73,255,37,37,37,255,0
51,51,51,255,174,174,174,255,0
31,31,31,255,78,78,78,255,0
40,40,40,255,43,43,43,255,0
42,42,42,255,33,33,33,255,0
138,138,138,255,132,132,132,255,0
59,59,59,255,34,34,34,255,0
36,36,36,255,38,38,38,255,0
101,101,101,255,111,111,111,255,0
36,36,36,255,41,41,41,255,0
65,65,65,255,41,41,41,255,0
92,92,92,255,40,40,40,255,0
43,43,43,255,129,129,129,255,0
77,77,77,255,36,36,36,255,0
36,36,36,255,62,62,62,255,0
80,80,80,255,39,39,39,255,0
108,108,108,255,41,41,41,255,0
40,40,40,255,39,39,39,255,0
94,94,94,255,68,68,68,255,0
44,44,44,255,31,31,31,255,0
31,31,31,255,35,35,35,255,0
73,73,73,255,40,40,40,255,0
76,76,76,255,98,98,98,255,0
38,38,38,255,35,35,35,255,0
32,32,32,255,16,16,16,255,0
47,47,47,255,41,41,41,255,0
36,36,36,255,39,39,39,255,0
87,87,87,255,40,40,40,255,0
48,48,48,255,37,37,37,255,0
44,44,44,255,37,37,37,255,0
31,31,31,255,29,29,29,255,0
67,67,67,255,50,50,50,255,0
48,48,48,255,129,129,129,255,0
31,31,31,255,113,113,113,255,0
44,44,44,255,76,76,76,255,0
45,45,45,255,38,38,38,255,0
43,43,43,255,143,143,143,255,0
69,69,69,255,38,38,38,255,0
34,34,34,255,35,35,35,255,0
34,34,34,255,38,38,38,255,0
33,33,33,255,35,35,35,255,0
34,34,34,255,84,84,84,255,0
33,33,33,255,153,153,153,255,0
31,31,31,255,39,39,39,255,0
40,40,40,255,42,42,42,255,0
39,39,39,255,36,36,36,255,0
40,40,40,255,34,34,34,255,0
35,35,35,255,33,33,33,255,0
68,68,68,255,37,37,37,255,0
31,31,31,255,37,37,37,255,0
41,41,41,255,30,30,30,255,0
33,33,33,255,38,38,38,255,0
92,92,92,255,35,35,35,255,0
32,32,32,255,32,32,32,255,0
77,77,77,255,31,31,31,255,0
115,115,115,255,36,36,36,255,0
32,32,32,255,94,94,94,255,0
33,33,33,255,97,97,97,255,0
34,34,34,255,29,29,29,255,0
31,31,31,255,34,34,34,255,0
165,165,165,255,133,133,133,255,0
79,79,79,255,26,26,26,255,0
39,39,39,255,140,140,140,255,0
63,63,63,255,159,159,159,255,0
41,41,41,255,96,96,96,255,0
65,65,65,255,47,47,47,255,0
32,32,32,255,33,33,33,255,0
26,26,26,255,34,34,34,255,0
46,46,46,255,34,34,34,255,0
27,27,27,255,37,37,37,255,0
108,108,108,255,82,82,82,255,0
62,62,62,255,38,38,38,255,0
33,33,33,255,39,39,39,255,0
31,31,31,255,34,34,34,255,0
48,48,48,255,170,170,170,255,0
41,41,41,255,36,36,36,255,0
33,33,33,255,34,34,34,255,0
41,41,41,255,53,53,53,255,0
52,52,52,255,70,70,70,255,0
42,42,42,255,115,115,115,255,0
60,60,60,255,175,175,175,255,0
38,38,38,255,39,39,39,255,0
32,32,32,255,33,33,33,255,0
64,64,64,255,106,106,106,255,0
33,33,33,255,34,34,34,255,0
36,36,36,255,29,29,29,255,0
45,45,45,255,22,22,22,255,0
33,33,33,255,138,138,138,255,0
66,66,66,255,159,159,159,255,0
32,32,32,255,136,136,136,255,0
37,37,37,255,82,82,82,255,0
71,71,71,255,103,103,103,255,0
33,33,33,255,39,39,39,255,0
62,62,62,255,35,35,35,255,0
32,32,32,255,144,144,144,255,0
40,40,40,255,39,39,39,255,0
95,95,95,255,44,44,44,255,0
35,35,35,255,38,38,38,255,0
33,33,33,255,162,162,162,255,0
33,33,33,255,207,207,207,255,0
50,50,50,255,83,83,83,255,0
96,96,96,255,38,38,38,255,0
36,36,36,255,197,197,197,255,0
57,57,57,255,31,31,31,255,0
42,42,42,255,144,144,144,255,0
88,88,88,255,78,78,78,255,0
71,71,71,255,139,139,139,255,0
34,34,34,255,145,145,145,255,0
36,36,36,255,107,107,107,255,0
118,118,118,255,39,39,39,255,0
34,34,34,255,60,60,60,255,0
124,124,124,255,34,34,34,255,0
36,36,36,255,40,40,40,255,0
42,42,42,255,50,50,50,255,0
60,60,60,255,35,35,35,255,0
32,32,32,255,35,35,35,255,0
33,33,33,255,148,148,148,255,0
149,149,149,255,48,48,48,255,0
51,51,51,255,109,109,109,255,0
38,38,38,255,116,116,116,255,0
34,34,34,255,92,92,92,255,0
32,32,32,255,106,106,106,255,0
36,36,36,255,153,153,153,255,0
81,81,81,255,111,111,111,255,0
41,41,41,255,34,34,34,255,0
51,51,51,255,40,40,40,255,0
77,77,77,255,176,176,176,255,0
43,43,43,255,59,59,59,255,0
57,57,57,255,134,134,134,255,0
59,59,59,255,29,29,29,255,0
40,40,40,255,37,37,37,255,0
114,114,114,255,35,35,35,255,0
68,68,68,255,33,33,33,255,0
65,65,65,255,128,128,128,255,0
17,17,17,255,151,151,151,255,0
32,32,32,255,39,39,39,255,0
34,34,34,255,36,36,36,255,0
98,98,98,255,34,34,34,255,0
99,99,99,255,39,39,39,255,0
40,40,40,255,137,137,137,255,0
37,37,37,255,157,157,157,255,0
